*********************************************************
CAN通信数据记录
CAN1波特率：500Kbps
CAN2波特率：1Mbps
日期：2018年07月04日
时间：10:19:54
*********************************************************

序列       通道号     时间标识     传输方向   帧ID(Hex)     帧类型      帧格式     数据长度  数据(Hex)
004513        0     000083387.6       接收     0000060D      标准帧      数据帧        08     02 7D 4F A1 70 80 0A 0C      
004514        0     000083387.9       接收     0000060D      标准帧      数据帧        08     03 7D 2F A1 70 80 0D 0C      
004515        0     000083388.1       接收     0000060D      标准帧      数据帧        08     01 7D 0F A0 70 80 05 05      
004516        0     000083460.0       接收     0000060A      标准帧      数据帧        04     03 03 D7 10      
004517        0     000083460.3       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
004518        0     000083460.5       接收     0000060B      标准帧      数据帧        08     02 4E BC 00 80 20 01 8B      
004519        0     000083460.8       接收     0000060B      标准帧      数据帧        08     03 4F 24 00 80 20 01 7D      
004520        0     000083461.0       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
004521        0     000083461.3       接收     0000060C      标准帧      数据帧        07     02 84 63 3A 02 20 E8      
004522        0     000083461.6       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
004523        0     000083461.8       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
004524        0     000083462.1       接收     0000060D      标准帧      数据帧        08     02 7D 4F A1 70 80 0A 0C      
004525        0     000083462.3       接收     0000060D      标准帧      数据帧        08     03 7D 2F A1 70 80 0D 0C      
004526        0     000083530.0       接收     0000060A      标准帧      数据帧        04     03 03 D9 10      
004527        0     000083530.3       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
004528        0     000083530.5       接收     0000060B      标准帧      数据帧        08     02 4E BC 00 80 20 01 8B      
004529        0     000083530.8       接收     0000060B      标准帧      数据帧        08     03 4F 24 00 80 20 01 7D      
004530        0     000083531.0       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
004531        0     000083531.3       接收     0000060C      标准帧      数据帧        07     02 84 A3 3A 02 20 E8      
004532        0     000083531.5       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
004533        0     000083531.8       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
004534        0     000083532.1       接收     0000060D      标准帧      数据帧        08     02 7D 6F A1 70 80 0A 0C      
004535        0     000083532.3       接收     0000060D      标准帧      数据帧        08     03 7D 2F A1 70 80 0D 0C      
004536        0     000083600.0       接收     0000060A      标准帧      数据帧        04     03 03 DB 10      
004537        0     000083600.3       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
004538        0     000083600.5       接收     0000060B      标准帧      数据帧        08     02 4E BC 00 80 20 01 8B      
004539        0     000083600.8       接收     0000060B      标准帧      数据帧        08     03 4F 24 00 80 1F E1 7D      
004540        0     000083601.0       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
004541        0     000083601.3       接收     0000060C      标准帧      数据帧        07     02 84 A3 3A 02 20 E8      
004542        0     000083601.5       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
004543        0     000083601.8       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
004544        0     000083602.1       接收     0000060D      标准帧      数据帧        08     02 7D 6F A1 70 80 0A 0C      
004545        0     000083602.3       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 0D 0C      
004546        0     000083670.0       接收     0000060A      标准帧      数据帧        04     04 03 DD 10      
004547        0     000083670.3       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
004548        0     000083670.5       接收     0000060B      标准帧      数据帧        08     02 4E BC 00 80 20 01 8B      
004549        0     000083670.8       接收     0000060B      标准帧      数据帧        08     03 4F 24 00 80 20 01 7D      
004550        0     000083671.1       接收     0000060B      标准帧      数据帧        08     01 4F E4 5B 80 20 01 83      
004551        0     000083671.3       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
004552        0     000083671.6       接收     0000060C      标准帧      数据帧        07     02 84 A3 3A 02 20 E8      
004553        0     000083671.8       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
004554        0     000083672.1       接收     0000060C      标准帧      数据帧        07     01 AD 69 8D 82 20 64      
004555        0     000083672.3       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
004556        0     000083672.6       接收     0000060D      标准帧      数据帧        08     02 7D 4F A1 70 80 0A 0C      
004557        0     000083672.8       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 0D 0C      
004558        0     000083673.1       接收     0000060D      标准帧      数据帧        08     01 7D 0F A0 70 80 05 05      
004559        0     000083745.0       接收     0000060A      标准帧      数据帧        04     04 03 DF 10      
004560        0     000083745.3       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
004561        0     000083745.5       接收     0000060B      标准帧      数据帧        08     02 4E BC 00 80 20 01 8B      
004562        0     000083745.8       接收     0000060B      标准帧      数据帧        08     03 4F 24 00 80 20 01 7D      
004563        0     000083746.1       接收     0000060B      标准帧      数据帧        08     01 4F E4 5B 80 20 01 83      
004564        0     000083746.3       接收     0000060C      标准帧      数据帧        07     00 84 A3 3A 02 20 E8      
004565        0     000083746.6       接收     0000060C      标准帧      数据帧        07     02 84 A3 3A 02 20 E8      
004566        0     000083746.8       接收     0000060C      标准帧      数据帧        07     03 84 63 3A 02 20 E8      
004567        0     000083747.0       接收     0000060C      标准帧      数据帧        07     01 AD 6D 8D 82 20 6C      
004568        0     000083747.3       接收     0000060D      标准帧      数据帧        08     00 7D 0F A0 70 80 06 05      
004569        0     000083747.6       接收     0000060D      标准帧      数据帧        08     02 7D 4F A1 70 80 0A 0C      
004570        0     000083747.9       接收     0000060D      标准帧      数据帧        08     03 7D 0F A1 70 80 0D 0C      
004571        0     000083748.1       接收     0000060D      标准帧      数据帧        08     01 7D 0F A0 70 80 05 05      
004572        0     000083815.0       接收     0000060A      标准帧      数据帧        04     04 03 E1 10      
004573        0     000083815.2       接收     0000060B      标准帧      数据帧        08     00 4E 53 FF 80 20 01 99      
004574        0     000083815.5       接收     0000060B      标准帧      数据帧        08     02 4E BC 00 80 20 01 8B      
004575        0     000083815.8       接收     0000060B      标准帧      数据帧        08     03 4F 24 00 80 20 01 7D      
004576        0     000083816.0       接收     0000060B      标准帧      数据帧        08     01 4F E4 5B 80 20 01 83      
