*********************************************************
CAN通信数据记录
CAN1波特率：500Kbps
CAN2波特率：1Mbps
日期：2018年07月04日
时间：10:37:25
*********************************************************

序列       通道号     时间标识     传输方向   帧ID(Hex)     帧类型      帧格式     数据长度  数据(Hex)
002759        0     000947472.3       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
002760        0     000947472.5       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
002761        0     000947472.7       接收     00000702      标准帧      数据帧        05     07 AC E0 33 23      
002762        0     000947538.9       接收     00000600      标准帧      数据帧        05     06 02 77 C7 10      
002763        0     000947539.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
002764        0     000947539.4       接收     00000701      标准帧      数据帧        08     01 4E A9 FD 80 20 01 4E      
002765        0     000947539.7       接收     00000701      标准帧      数据帧        08     02 4E E2 01 80 20 01 54      
002766        0     000947539.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4D      
002767        0     000947540.2       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 57      
002768        0     000947540.5       接收     00000701      标准帧      数据帧        08     05 4F 22 29 80 20 03 5C      
002769        0     000947540.7       接收     00000701      标准帧      数据帧        08     06 4E 82 00 80 20 01 66      
002770        0     000947541.0       接收     00000701      标准帧      数据帧        08     07 4F 11 FB 80 20 01 4A      
002771        0     000947541.2       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002772        0     000947541.4       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002773        0     000947541.6       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
002774        0     000947541.8       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
002775        0     000947542.0       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
002776        0     000947542.2       接收     00000702      标准帧      数据帧        05     05 9D 24 33 5B      
002777        0     000947542.5       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
002778        0     000947542.7       接收     00000702      标准帧      数据帧        05     07 AC E0 33 23      
002779        0     000947613.9       接收     00000600      标准帧      数据帧        05     06 03 77 C9 10      
002780        0     000947614.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
002781        0     000947614.4       接收     00000701      标准帧      数据帧        08     01 4E A9 FD 80 20 01 4E      
002782        0     000947614.7       接收     00000701      标准帧      数据帧        08     02 4E E2 00 80 20 01 53      
002783        0     000947614.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4E      
002784        0     000947615.2       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 57      
002785        0     000947615.5       接收     00000701      标准帧      数据帧        08     05 4F 22 29 80 20 03 58      
002786        0     000947615.7       接收     00000701      标准帧      数据帧        08     06 4E 82 00 80 20 01 66      
002787        0     000947616.0       接收     00000701      标准帧      数据帧        08     07 4F 09 FB 80 20 01 4C      
002788        0     000947616.3       接收     00000701      标准帧      数据帧        08     08 4F 29 FF 80 20 01 4A      
002789        0     000947616.5       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002790        0     000947616.7       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002791        0     000947616.9       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
002792        0     000947617.1       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
002793        0     000947617.3       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
002794        0     000947617.5       接收     00000702      标准帧      数据帧        05     05 A5 24 33 5B      
002795        0     000947617.7       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
002796        0     000947617.9       接收     00000702      标准帧      数据帧        05     07 AC E0 33 23      
002797        0     000947618.2       接收     00000702      标准帧      数据帧        05     08 AC E0 33 5B      
002798        0     000947683.9       接收     00000600      标准帧      数据帧        05     07 03 77 CB 10      
002799        0     000947684.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
002800        0     000947684.4       接收     00000701      标准帧      数据帧        08     01 4E A9 FD 80 20 01 4E      
002801        0     000947684.7       接收     00000701      标准帧      数据帧        08     02 4E E2 01 80 20 01 54      
002802        0     000947684.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4D      
002803        0     000947685.2       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 57      
002804        0     000947685.5       接收     00000701      标准帧      数据帧        08     05 4F 09 E6 80 20 03 57      
002805        0     000947685.7       接收     00000701      标准帧      数据帧        08     06 4F 1A 29 80 20 03 5E      
002806        0     000947686.0       接收     00000701      标准帧      数据帧        08     07 4E 82 00 80 20 01 66      
002807        0     000947686.2       接收     00000701      标准帧      数据帧        08     08 4F 01 FB 80 20 01 4E      
002808        0     000947686.5       接收     00000701      标准帧      数据帧        08     09 4F 29 FF 80 20 01 4A      
002809        0     000947686.7       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002810        0     000947686.9       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002811        0     000947687.2       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
002812        0     000947687.4       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
002813        0     000947687.6       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
002814        0     000947687.8       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
002815        0     000947688.0       接收     00000702      标准帧      数据帧        05     06 A5 24 33 5B      
002816        0     000947688.2       接收     00000702      标准帧      数据帧        05     07 AC E0 33 23      
002817        0     000947688.4       接收     00000702      标准帧      数据帧        05     08 AC E0 33 23      
002818        0     000947688.6       接收     00000702      标准帧      数据帧        05     09 AC E0 33 5B      
002819        0     000947753.9       接收     00000600      标准帧      数据帧        05     06 03 77 CD 10      
002820        0     000947754.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 6A      
002821        0     000947754.4       接收     00000701      标准帧      数据帧        08     01 4E A9 FD 80 20 01 4F      
002822        0     000947754.7       接收     00000701      标准帧      数据帧        08     02 4E E2 01 80 20 01 52      
002823        0     000947754.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4D      
002824        0     000947755.2       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 56      
002825        0     000947755.4       接收     00000701      标准帧      数据帧        08     05 4F 09 E6 80 20 03 57      
002826        0     000947755.7       接收     00000701      标准帧      数据帧        08     06 4E 82 00 80 20 01 66      
002827        0     000947756.0       接收     00000701      标准帧      数据帧        08     07 4F 01 FB 80 20 01 4E      
002828        0     000947756.2       接收     00000701      标准帧      数据帧        08     08 4F 29 FF 80 20 01 4A      
002829        0     000947756.5       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002830        0     000947756.7       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002831        0     000947756.9       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
002832        0     000947757.1       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
002833        0     000947757.3       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
002834        0     000947757.5       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
002835        0     000947757.7       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
002836        0     000947757.9       接收     00000702      标准帧      数据帧        05     07 AC E0 33 23      
002837        0     000947758.2       接收     00000702      标准帧      数据帧        05     08 AC E0 33 5B      
002838        0     000947828.9       接收     00000600      标准帧      数据帧        05     07 02 77 CF 10      
002839        0     000947829.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
002840        0     000947829.4       接收     00000701      标准帧      数据帧        08     01 4E B1 FD 80 20 01 4F      
002841        0     000947829.7       接收     00000701      标准帧      数据帧        08     02 4E B1 F0 80 20 03 6A      
002842        0     000947829.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4E      
002843        0     000947830.2       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 56      
002844        0     000947830.4       接收     00000701      标准帧      数据帧        08     05 4F 09 E6 80 20 03 58      
002845        0     000947830.7       接收     00000701      标准帧      数据帧        08     06 4F 1A 2A 80 20 03 5D      
002846        0     000947831.0       接收     00000701      标准帧      数据帧        08     07 4E 82 00 80 20 01 66      
002847        0     000947831.2       接收     00000701      标准帧      数据帧        08     08 4F 09 FB 80 20 01 4A      
002848        0     000947831.4       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002849        0     000947831.6       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002850        0     000947831.9       接收     00000702      标准帧      数据帧        05     02 9C E2 33 23      
002851        0     000947832.1       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
002852        0     000947832.3       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
002853        0     000947832.5       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
002854        0     000947832.7       接收     00000702      标准帧      数据帧        05     06 A5 24 33 5B      
002855        0     000947832.9       接收     00000702      标准帧      数据帧        05     07 AC E0 33 23      
002856        0     000947833.1       接收     00000702      标准帧      数据帧        05     08 AC E0 33 23      
002857        0     000947898.9       接收     00000600      标准帧      数据帧        05     06 01 77 D1 10      
002858        0     000947899.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
002859        0     000947899.4       接收     00000701      标准帧      数据帧        08     01 4E B1 FD 80 20 01 4F      
002860        0     000947899.7       接收     00000701      标准帧      数据帧        08     02 4E E2 01 80 20 01 4E      
002861        0     000947899.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4E      
002862        0     000947900.2       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 56      
002863        0     000947900.4       接收     00000701      标准帧      数据帧        08     05 4F 1A 2A 80 20 03 5D      
002864        0     000947900.7       接收     00000701      标准帧      数据帧        08     06 4E 7A 00 80 20 01 66      
002865        0     000947900.9       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002866        0     000947901.1       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002867        0     000947901.3       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
002868        0     000947901.6       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
002869        0     000947901.8       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
002870        0     000947902.0       接收     00000702      标准帧      数据帧        05     05 A5 24 33 5B      
002871        0     000947902.2       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
002872        0     000947968.9       接收     00000600      标准帧      数据帧        05     05 01 77 D3 10      
002873        0     000947969.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
002874        0     000947969.4       接收     00000701      标准帧      数据帧        08     01 4E B1 FD 80 20 01 4F      
002875        0     000947969.7       接收     00000701      标准帧      数据帧        08     02 4E DA 00 80 20 01 50      
002876        0     000947969.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4D      
002877        0     000947970.2       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 56      
002878        0     000947970.4       接收     00000701      标准帧      数据帧        08     05 4E 82 00 80 20 01 66      
002879        0     000947970.7       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002880        0     000947970.9       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002881        0     000947971.1       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
002882        0     000947971.3       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
002883        0     000947971.5       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
002884        0     000947971.7       接收     00000702      标准帧      数据帧        05     05 AC E0 33 23      
002885        0     000948043.9       接收     00000600      标准帧      数据帧        05     06 01 77 D5 10      
002886        0     000948044.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
002887        0     000948044.4       接收     00000701      标准帧      数据帧        08     01 4E B1 FD 80 20 01 4E      
002888        0     000948044.6       接收     00000701      标准帧      数据帧        08     02 4E A2 11 80 20 03 6F      
002889        0     000948044.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4D      
002890        0     000948045.2       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 56      
002891        0     000948045.4       接收     00000701      标准帧      数据帧        08     05 4F 09 E6 80 20 03 56      
002892        0     000948045.7       接收     00000701      标准帧      数据帧        08     06 4E 82 00 80 20 01 65      
002893        0     000948045.9       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002894        0     000948046.1       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002895        0     000948046.3       接收     00000702      标准帧      数据帧        05     02 9C E2 33 23      
002896        0     000948046.6       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
002897        0     000948046.8       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
002898        0     000948047.0       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
002899        0     000948047.2       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
002900        0     000948113.9       接收     00000600      标准帧      数据帧        05     06 01 77 D7 10      
002901        0     000948114.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 6A      
002902        0     000948114.4       接收     00000701      标准帧      数据帧        08     01 4E B1 FD 80 20 01 4F      
002903        0     000948114.7       接收     00000701      标准帧      数据帧        08     02 4E B1 F0 80 20 03 6B      
002904        0     000948114.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4F      
002905        0     000948115.2       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 56      
002906        0     000948115.4       接收     00000701      标准帧      数据帧        08     05 4F 09 E6 80 20 03 57      
002907        0     000948115.7       接收     00000701      标准帧      数据帧        08     06 4E 8A 00 80 20 01 67      
002908        0     000948115.9       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002909        0     000948116.1       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002910        0     000948116.4       接收     00000702      标准帧      数据帧        05     02 9C E2 33 23      
002911        0     000948116.6       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
002912        0     000948116.8       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
002913        0     000948117.0       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
002914        0     000948117.2       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
002915        0     000948183.9       接收     00000600      标准帧      数据帧        05     06 03 77 D9 10      
002916        0     000948184.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 6A      
002917        0     000948184.4       接收     00000701      标准帧      数据帧        08     01 4E A9 FD 80 20 01 4E      
002918        0     000948184.6       接收     00000701      标准帧      数据帧        08     02 4E E2 01 80 20 01 53      
002919        0     000948184.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4E      
002920        0     000948185.2       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 56      
002921        0     000948185.4       接收     00000701      标准帧      数据帧        08     05 4F 09 E6 80 20 03 56      
002922        0     000948185.7       接收     00000701      标准帧      数据帧        08     06 4E 82 00 80 20 01 66      
002923        0     000948186.0       接收     00000701      标准帧      数据帧        08     07 4F 01 FB 80 20 01 4C      
002924        0     000948186.2       接收     00000701      标准帧      数据帧        08     08 4F 29 FF 80 20 01 4A      
002925        0     000948186.5       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002926        0     000948186.7       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002927        0     000948186.9       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
002928        0     000948187.1       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
002929        0     000948187.3       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
002930        0     000948187.5       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
002931        0     000948187.7       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
002932        0     000948187.9       接收     00000702      标准帧      数据帧        05     07 AC E0 33 23      
002933        0     000948188.2       接收     00000702      标准帧      数据帧        05     08 AC E0 33 5B      
002934        0     000948258.9       接收     00000600      标准帧      数据帧        05     06 02 77 DB 10      
002935        0     000948259.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
002936        0     000948259.4       接收     00000701      标准帧      数据帧        08     01 4E A9 FD 80 20 01 4F      
002937        0     000948259.6       接收     00000701      标准帧      数据帧        08     02 4E DA 01 80 20 01 51      
002938        0     000948259.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4D      
002939        0     000948260.2       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 56      
002940        0     000948260.4       接收     00000701      标准帧      数据帧        08     05 4F 09 E6 80 20 03 57      
002941        0     000948260.7       接收     00000701      标准帧      数据帧        08     06 4E 82 00 80 20 01 66      
002942        0     000948261.0       接收     00000701      标准帧      数据帧        08     07 4F 11 FB 80 20 01 4A      
002943        0     000948261.2       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002944        0     000948261.4       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002945        0     000948261.6       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
002946        0     000948261.8       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
002947        0     000948262.0       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
002948        0     000948262.2       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
002949        0     000948262.4       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
002950        0     000948262.6       接收     00000702      标准帧      数据帧        05     07 AC E0 33 23      
002951        0     000948328.9       接收     00000600      标准帧      数据帧        05     06 01 77 DD 10      
002952        0     000948329.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
002953        0     000948329.4       接收     00000701      标准帧      数据帧        08     01 4E A9 FD 80 20 01 4E      
002954        0     000948329.6       接收     00000701      标准帧      数据帧        08     02 4E E2 01 80 20 01 51      
002955        0     000948329.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4F      
002956        0     000948330.2       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 56      
002957        0     000948330.4       接收     00000701      标准帧      数据帧        08     05 4F 09 E6 80 20 03 57      
002958        0     000948330.7       接收     00000701      标准帧      数据帧        08     06 4E 7A 00 80 20 01 66      
002959        0     000948330.9       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002960        0     000948331.1       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002961        0     000948331.3       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
002962        0     000948331.5       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
002963        0     000948331.8       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
002964        0     000948332.0       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
002965        0     000948332.2       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
002966        0     000948403.9       接收     00000600      标准帧      数据帧        05     07 02 77 DF 10      
002967        0     000948404.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
002968        0     000948404.4       接收     00000701      标准帧      数据帧        08     01 4E A9 FD 80 20 01 4E      
002969        0     000948404.6       接收     00000701      标准帧      数据帧        08     02 4E DA 01 80 20 01 51      
002970        0     000948404.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4F      
002971        0     000948405.2       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 56      
002972        0     000948405.4       接收     00000701      标准帧      数据帧        08     05 4F 09 E6 80 20 03 57      
002973        0     000948405.7       接收     00000701      标准帧      数据帧        08     06 4F 22 29 80 20 03 59      
002974        0     000948406.0       接收     00000701      标准帧      数据帧        08     07 4E 82 00 80 20 01 66      
002975        0     000948406.2       接收     00000701      标准帧      数据帧        08     08 4F 29 FF 80 20 01 4A      
002976        0     000948406.4       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002977        0     000948406.7       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002978        0     000948406.9       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
002979        0     000948407.1       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
002980        0     000948407.3       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
002981        0     000948407.5       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
002982        0     000948407.7       接收     00000702      标准帧      数据帧        05     06 A5 24 33 5B      
002983        0     000948407.9       接收     00000702      标准帧      数据帧        05     07 AC E0 33 23      
002984        0     000948408.1       接收     00000702      标准帧      数据帧        05     08 AC E0 33 5B      
002985        0     000948414.0       接收     00000201      标准帧      数据帧        08     40 1F 40 00 10 F8 00 00      
002986        0     000948414.2       接收     00000700      标准帧      数据帧        04     04 1E 01 00      
002987        0     000948473.9       接收     00000600      标准帧      数据帧        05     06 02 77 E1 10      
002988        0     000948474.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
002989        0     000948474.4       接收     00000701      标准帧      数据帧        08     01 4E B1 FD 80 20 01 4E      
002990        0     000948474.6       接收     00000701      标准帧      数据帧        08     02 4E E2 01 80 20 01 52      
002991        0     000948474.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4E      
002992        0     000948475.2       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 56      
002993        0     000948475.4       接收     00000701      标准帧      数据帧        08     05 4F 09 E6 80 20 03 57      
002994        0     000948475.7       接收     00000701      标准帧      数据帧        08     06 4E 82 00 80 20 01 66      
002995        0     000948476.0       接收     00000701      标准帧      数据帧        08     07 4F 29 FF 80 20 01 4B      
002996        0     000948476.2       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
002997        0     000948476.4       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
002998        0     000948476.6       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
002999        0     000948476.8       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
003000        0     000948477.0       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
003001        0     000948477.2       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
003002        0     000948477.4       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
003003        0     000948477.7       接收     00000702      标准帧      数据帧        05     07 AC E0 33 5B      
003004        0     000948543.9       接收     00000600      标准帧      数据帧        05     06 02 77 E3 10      
003005        0     000948544.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 6A      
003006        0     000948544.4       接收     00000701      标准帧      数据帧        08     01 4E A9 FD 80 20 01 4D      
003007        0     000948544.6       接收     00000701      标准帧      数据帧        08     02 4E E2 01 80 20 01 50      
003008        0     000948544.9       接收     00000701      标准帧      数据帧        08     03 4E 6A 19 80 20 04 86      
003009        0     000948545.1       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 56      
003010        0     000948545.4       接收     00000701      标准帧      数据帧        08     05 4F 11 E6 80 20 03 57      
003011        0     000948545.7       接收     00000701      标准帧      数据帧        08     06 4E 82 00 80 20 01 66      
003012        0     000948545.9       接收     00000701      标准帧      数据帧        08     07 4F 29 FF 80 20 01 4B      
003013        0     000948546.2       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
003014        0     000948546.4       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
003015        0     000948546.6       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
003016        0     000948546.8       接收     00000702      标准帧      数据帧        05     03 00 00 06 38      
003017        0     000948547.0       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
003018        0     000948547.2       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
003019        0     000948547.4       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
003020        0     000948547.7       接收     00000702      标准帧      数据帧        05     07 AC E0 33 5B      
003021        0     000948618.9       接收     00000600      标准帧      数据帧        05     06 01 77 E5 10      
003022        0     000948619.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 6A      
003023        0     000948619.4       接收     00000701      标准帧      数据帧        08     01 4E A9 FD 80 20 01 4E      
003024        0     000948619.6       接收     00000701      标准帧      数据帧        08     02 4E E2 00 80 20 01 51      
003025        0     000948619.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4E      
003026        0     000948620.1       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 56      
003027        0     000948620.4       接收     00000701      标准帧      数据帧        08     05 4F 11 E6 80 20 03 58      
003028        0     000948620.7       接收     00000701      标准帧      数据帧        08     06 4E 82 00 80 20 01 66      
003029        0     000948620.9       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
003030        0     000948621.1       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
003031        0     000948621.3       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
003032        0     000948621.5       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
003033        0     000948621.7       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
003034        0     000948621.9       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
003035        0     000948622.1       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
003036        0     000948688.9       接收     00000600      标准帧      数据帧        05     06 01 77 E7 10      
003037        0     000948689.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 6A      
003038        0     000948689.4       接收     00000701      标准帧      数据帧        08     01 4E B1 FD 80 20 01 4E      
003039        0     000948689.6       接收     00000701      标准帧      数据帧        08     02 4E E2 00 80 20 01 51      
003040        0     000948689.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4D      
003041        0     000948690.1       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 56      
003042        0     000948690.4       接收     00000701      标准帧      数据帧        08     05 4F 09 E6 80 20 03 57      
003043        0     000948690.7       接收     00000701      标准帧      数据帧        08     06 4E 82 00 80 20 01 66      
003044        0     000948690.9       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
003045        0     000948691.1       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
003046        0     000948691.3       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
003047        0     000948691.5       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
003048        0     000948691.7       接收     00000702      标准帧      数据帧        05     04 9C E0 33 23      
003049        0     000948691.9       接收     00000702      标准帧      数据帧        05     05 9C E2 33 5B      
003050        0     000948692.1       接收     00000702      标准帧      数据帧        05     06 AC E0 33 23      
003051        0     000948758.8       接收     00000600      标准帧      数据帧        05     07 01 77 E9 10      
003052        0     000948759.1       接收     00000701      标准帧      数据帧        08     00 4E 81 FF 80 20 01 69      
003053        0     000948759.4       接收     00000701      标准帧      数据帧        08     01 4E B1 FD 80 20 01 4E      
003054        0     000948759.6       接收     00000701      标准帧      数据帧        08     02 4E E2 00 80 20 01 51      
003055        0     000948759.9       接收     00000701      标准帧      数据帧        08     03 4E FA 06 80 20 03 4D      
003056        0     000948760.2       接收     00000701      标准帧      数据帧        08     04 4F 2A 01 80 20 01 56      
003057        0     000948760.4       接收     00000701      标准帧      数据帧        08     05 4F 09 E5 80 20 03 57      
003058        0     000948760.7       接收     00000701      标准帧      数据帧        08     06 4F 22 29 80 20 03 5E      
003059        0     000948760.9       接收     00000701      标准帧      数据帧        08     07 4E 82 00 80 20 01 66      
003060        0     000948761.1       接收     00000702      标准帧      数据帧        05     00 9C E0 33 23      
003061        0     000948761.4       接收     00000702      标准帧      数据帧        05     01 9C E0 33 23      
003062        0     000948761.6       接收     00000702      标准帧      数据帧        05     02 9C E0 33 23      
003063        0     000948761.8       接收     00000702      标准帧      数据帧        05     03 9C E0 33 23      
